Sample,Location,MFI,Antigen
S1,PNG,16713,RBP2b.P87
S1,PNG,NA,PTEX150
S1,PNG,14815,PvCSS
S2,PNG,16297,EBP
S2,PNG,10913,LF005
S2,PNG,18775,LF010
S2,PNG,18930,LF016
S2,PNG,27803,MSP8
S2,PNG,15010,RBP2b.P87
S2,PNG,NA,PTEX150
S2,PNG,10734,PvCSS
S3,PNG,11693,EBP
S3,PNG,6992,LF005
S3,PNG,13162.5,LF010
S3,PNG,13524.5,LF016
S3,PNG,20828,MSP8
S3,PNG,11990,RBP2b.P87
S3,PNG,NA,PTEX150
S3,PNG,6874,PvCSS
S4,PNG,8463,EBP
S4,PNG,4238.5,LF005
S4,PNG,8757,LF010
S4,PNG,9160,LF016
S4,PNG,14812,MSP8
S4,PNG,9302,RBP2b.P87
S4,PNG,NA,PTEX150
S4,PNG,4028,PvCSS
S5,PNG,5173.5,EBP
S5,PNG,2154,LF005
S5,PNG,5435,LF010
S5,PNG,5725,LF016
S5,PNG,9413,MSP8
S5,PNG,6462.5,RBP2b.P87
S5,PNG,NA,PTEX150
S5,PNG,1944,PvCSS
S6,PNG,2835,EBP
S6,PNG,1286.5,LF005
S6,PNG,2800.5,LF010
S6,PNG,3101,LF016
S6,PNG,5981,MSP8
S6,PNG,3834.5,RBP2b.P87
S6,PNG,NA,PTEX150
S6,PNG,1054,PvCSS
S7,PNG,1638,EBP
S7,PNG,661,LF005
S7,PNG,1554.5,LF010
S7,PNG,1679.5,LF016
S7,PNG,2844.5,MSP8
S7,PNG,1971,RBP2b.P87
S7,PNG,NA,PTEX150
S7,PNG,525.5,PvCSS
S8,PNG,941,EBP
S8,PNG,383.5,LF005
S8,PNG,945,LF010
S8,PNG,1016,LF016
S8,PNG,1886,MSP8
S8,PNG,1164,RBP2b.P87
S8,PNG,NA,PTEX150
S8,PNG,278.5,PvCSS
S9,PNG,418,EBP
S9,PNG,180,LF005
S9,PNG,423,LF010
S9,PNG,464,LF016
S9,PNG,894.5,MSP8
S9,PNG,550.5,RBP2b.P87
S9,PNG,NA,PTEX150
S9,PNG,138,PvCSS
S10,PNG,245,EBP
S10,PNG,109,LF005
S10,PNG,231,LF010
S10,PNG,254,LF016
S10,PNG,476,MSP8
S10,PNG,299,RBP2b.P87
S10,PNG,NA,PTEX150
S10,PNG,87.5,PvCSS
S1,PNG,NA,EBP
S1,PNG,NA,LF005
S1,PNG,NA,LF010
S1,PNG,NA,LF016
S1,PNG,NA,MSP8
S1,PNG,NA,RBP2b.P87
S1,PNG,16845.5,PTEX150
S1,PNG,NA,PvCSS
S2,PNG,NA,EBP
S2,PNG,NA,LF005
S2,PNG,NA,LF010
S2,PNG,NA,LF016
S2,PNG,NA,MSP8
S2,PNG,NA,RBP2b.P87
S2,PNG,15178,PTEX150
S2,PNG,NA,PvCSS
S3,PNG,NA,EBP
S3,PNG,NA,LF005
S3,PNG,NA,LF010
S3,PNG,NA,LF016
S3,PNG,NA,MSP8
S3,PNG,NA,RBP2b.P87
S3,PNG,11675,PTEX150
S3,PNG,NA,PvCSS
S4,PNG,NA,EBP
S4,PNG,NA,LF005
S4,PNG,NA,LF010
S4,PNG,NA,LF016
S4,PNG,NA,MSP8
S4,PNG,NA,RBP2b.P87
S4,PNG,8319,PTEX150
S4,PNG,NA,PvCSS
S5,PNG,NA,EBP
S5,PNG,NA,LF005
S5,PNG,NA,LF010
S5,PNG,NA,LF016
S5,PNG,NA,MSP8
S5,PNG,NA,RBP2b.P87
S5,PNG,5722,PTEX150
S5,PNG,NA,PvCSS
S6,PNG,NA,EBP
S6,PNG,NA,LF005
S6,PNG,NA,LF010
S6,PNG,NA,LF016
S6,PNG,NA,MSP8
S6,PNG,NA,RBP2b.P87
S6,PNG,3361,PTEX150
S6,PNG,NA,PvCSS
S7,PNG,NA,EBP
S7,PNG,NA,LF005
S7,PNG,NA,LF010
S7,PNG,NA,LF016
S7,PNG,NA,MSP8
S7,PNG,NA,RBP2b.P87
S7,PNG,2051,PTEX150
S7,PNG,NA,PvCSS
S8,PNG,NA,EBP
S8,PNG,NA,LF005
S8,PNG,NA,LF010
S8,PNG,NA,LF016
S8,PNG,NA,MSP8
S8,PNG,NA,RBP2b.P87
S8,PNG,1242,PTEX150
S8,PNG,NA,PvCSS
S9,PNG,NA,EBP
S9,PNG,NA,LF005
S9,PNG,NA,LF010
S9,PNG,NA,LF016
S9,PNG,NA,MSP8
S9,PNG,NA,RBP2b.P87
S9,PNG,704,PTEX150
S9,PNG,NA,PvCSS
S10,PNG,NA,EBP
S10,PNG,NA,LF005
S10,PNG,NA,LF010
S10,PNG,NA,LF016
S10,PNG,NA,MSP8
S10,PNG,NA,RBP2b.P87
S10,PNG,389.5,PTEX150
S10,PNG,NA,PvCSS
S1,PNG,NA,EBP
S1,PNG,NA,LF005
S1,PNG,NA,LF010
S1,PNG,NA,LF016
S1,PNG,NA,MSP8
S1,PNG,NA,RBP2b.P87
S1,PNG,19717,PTEX150
S1,PNG,NA,PvCSS
S2,PNG,NA,EBP
S2,PNG,NA,LF005
S2,PNG,NA,LF010
S2,PNG,NA,LF016
S2,PNG,NA,MSP8
S2,PNG,NA,RBP2b.P87
S2,PNG,16569,PTEX150
S2,PNG,NA,PvCSS
S3,PNG,NA,EBP
S3,PNG,NA,LF005
S3,PNG,NA,LF010
S3,PNG,NA,LF016
S3,PNG,NA,MSP8
S3,PNG,NA,RBP2b.P87
S3,PNG,12294,PTEX150
S3,PNG,NA,PvCSS
S4,PNG,NA,EBP
S4,PNG,NA,LF005
S4,PNG,NA,LF010
S4,PNG,NA,LF016
S4,PNG,NA,MSP8
S4,PNG,NA,RBP2b.P87
S4,PNG,9234,PTEX150
S4,PNG,NA,PvCSS
S5,PNG,NA,EBP
S5,PNG,NA,LF005
S5,PNG,NA,LF010
S5,PNG,NA,LF016
S5,PNG,NA,MSP8
S5,PNG,NA,RBP2b.P87
S5,PNG,5798,PTEX150
S5,PNG,NA,PvCSS
S6,PNG,NA,EBP
S6,PNG,NA,LF005
S6,PNG,NA,LF010
S6,PNG,NA,LF016
S6,PNG,NA,MSP8
S6,PNG,NA,RBP2b.P87
S6,PNG,3706,PTEX150
S6,PNG,NA,PvCSS
S7,PNG,NA,EBP
S7,PNG,NA,LF005
S7,PNG,NA,LF010
S7,PNG,NA,LF016
S7,PNG,NA,MSP8
S7,PNG,NA,RBP2b.P87
S7,PNG,2153,PTEX150
S7,PNG,NA,PvCSS
S8,PNG,NA,EBP
S8,PNG,NA,LF005
S8,PNG,NA,LF010
S8,PNG,NA,LF016
S8,PNG,NA,MSP8
S8,PNG,NA,RBP2b.P87
S8,PNG,1346.5,PTEX150
S8,PNG,NA,PvCSS
S9,PNG,NA,EBP
S9,PNG,NA,LF005
S9,PNG,NA,LF010
S9,PNG,NA,LF016
S9,PNG,NA,MSP8
S9,PNG,NA,RBP2b.P87
S9,PNG,739,PTEX150
S9,PNG,NA,PvCSS
S10,PNG,NA,EBP
S10,PNG,NA,LF005
S10,PNG,NA,LF010
S10,PNG,NA,LF016
S10,PNG,NA,MSP8
S10,PNG,NA,RBP2b.P87
S10,PNG,412,PTEX150
S10,PNG,NA,PvCSS
S1,PNG,NA,EBP
S1,PNG,NA,LF005
S1,PNG,NA,LF010
S1,PNG,NA,LF016
S1,PNG,NA,MSP8
S1,PNG,NA,RBP2b.P87
S1,PNG,20718,PTEX150
S1,PNG,NA,PvCSS
S2,PNG,NA,EBP
S2,PNG,NA,LF005
S2,PNG,NA,LF010
S2,PNG,NA,LF016
S2,PNG,NA,MSP8
S2,PNG,NA,RBP2b.P87
S2,PNG,16969,PTEX150
S2,PNG,NA,PvCSS
S3,PNG,NA,EBP
S3,PNG,NA,LF005
S3,PNG,NA,LF010
S3,PNG,NA,LF016
S3,PNG,NA,MSP8
S3,PNG,NA,RBP2b.P87
S3,PNG,13313,PTEX150
S3,PNG,NA,PvCSS
S4,PNG,NA,EBP
S4,PNG,NA,LF005
S4,PNG,NA,LF010
S4,PNG,NA,LF016
S4,PNG,NA,MSP8
S4,PNG,NA,RBP2b.P87
S4,PNG,9190.5,PTEX150
S4,PNG,NA,PvCSS
S5,PNG,NA,EBP
S5,PNG,NA,LF005
S5,PNG,NA,LF010
S5,PNG,NA,LF016
S5,PNG,NA,MSP8
S5,PNG,NA,RBP2b.P87
S5,PNG,6504,PTEX150
S5,PNG,NA,PvCSS
S6,PNG,NA,EBP
S6,PNG,NA,LF005
S6,PNG,NA,LF010
S6,PNG,NA,LF016
S6,PNG,NA,MSP8
S6,PNG,NA,RBP2b.P87
S6,PNG,4057,PTEX150
S6,PNG,NA,PvCSS
S7,PNG,NA,EBP
S7,PNG,NA,LF005
S7,PNG,NA,LF010
S7,PNG,NA,LF016
S7,PNG,NA,MSP8
S7,PNG,NA,RBP2b.P87
S7,PNG,2318,PTEX150
S7,PNG,NA,PvCSS
S8,PNG,NA,EBP
S8,PNG,NA,LF005
S8,PNG,NA,LF010
S8,PNG,NA,LF016
S8,PNG,NA,MSP8
S8,PNG,NA,RBP2b.P87
S8,PNG,1353,PTEX150
S8,PNG,NA,PvCSS
S9,PNG,NA,EBP
S9,PNG,NA,LF005
S9,PNG,NA,LF010
S9,PNG,NA,LF016
S9,PNG,NA,MSP8
S9,PNG,NA,RBP2b.P87
S9,PNG,816,PTEX150
S9,PNG,NA,PvCSS
S10,PNG,NA,EBP
S10,PNG,NA,LF005
S10,PNG,NA,LF010
S10,PNG,NA,LF016
S10,PNG,NA,MSP8
S10,PNG,NA,RBP2b.P87
S10,PNG,426,PTEX150
S10,PNG,NA,PvCSS
S1,PNG,11040,LF005
S1,PNG,15474.5,EBP
S1,PNG,23275,LF010
S1,PNG,8608,PTEX150
S1,PNG,8475,RBP2b.P87
S1,PNG,21419,LF016
S1,PNG,11508,PvCSS
S2,PNG,9236,LF005
S2,PNG,13023,EBP
S2,PNG,20576,LF010
S2,PNG,5896,PTEX150
S2,PNG,7593.5,RBP2b.P87
S2,PNG,18561,LF016
S2,PNG,8174.5,PvCSS
S3,PNG,6571,LF005
S3,PNG,10904,EBP
S3,PNG,16715,LF010
S3,PNG,5126.5,PTEX150
S3,PNG,6106.5,RBP2b.P87
S3,PNG,15266,LF016
S3,PNG,6152.5,PvCSS
S4,PNG,4438,LF005
S4,PNG,8172,EBP
S4,PNG,12482,LF010
S4,PNG,3063.5,PTEX150
S4,PNG,4857,RBP2b.P87
S4,PNG,11864,LF016
S4,PNG,3903,PvCSS
S5,PNG,2406,LF005
S5,PNG,5456,EBP
S5,PNG,8454,LF010
S5,PNG,2018,PTEX150
S5,PNG,3385.5,RBP2b.P87
S5,PNG,7812,LF016
S5,PNG,2184,PvCSS
S6,PNG,1435,LF005
S6,PNG,3090,EBP
S6,PNG,5258.5,LF010
S6,PNG,1255.5,PTEX150
S6,PNG,2142,RBP2b.P87
S6,PNG,5135,LF016
S6,PNG,1202,PvCSS
S7,PNG,874,LF005
S7,PNG,1930,EBP
S7,PNG,3166,LF010
S7,PNG,784,PTEX150
S7,PNG,1468,RBP2b.P87
S7,PNG,2973,LF016
S7,PNG,663.5,PvCSS
S8,PNG,473,LF005
S8,PNG,1146,EBP
S8,PNG,1922,LF010
S8,PNG,422.5,PTEX150
S8,PNG,927,RBP2b.P87
S8,PNG,1763,LF016
S8,PNG,341,PvCSS
S9,PNG,263,LF005
S9,PNG,646,EBP
S9,PNG,1163,LF010
S9,PNG,240,PTEX150
S9,PNG,499,RBP2b.P87
S9,PNG,1014.5,LF016
S9,PNG,175,PvCSS
S10,PNG,142,LF005
S10,PNG,366,EBP
S10,PNG,686,LF010
S10,PNG,140.5,PTEX150
S10,PNG,317,RBP2b.P87
S10,PNG,579.5,LF016
S10,PNG,87.5,PvCSS
S1,PNG,11061.5,LF005
S1,PNG,15340,EBP
S1,PNG,24389,LF010
S1,PNG,9445.5,PTEX150
S1,PNG,8172.5,RBP2b.P87
S1,PNG,21006,LF016
S1,PNG,11310,PvCSS
S2,PNG,9030,LF005
S2,PNG,13578,EBP
S2,PNG,21334,LF010
S2,PNG,7198.5,PTEX150
S2,PNG,7630,RBP2b.P87
S2,PNG,19569,LF016
S2,PNG,8786,PvCSS
S3,PNG,6560.5,LF005
S3,PNG,10653,EBP
S3,PNG,16401,LF010
S3,PNG,5217.5,PTEX150
S3,PNG,6020,RBP2b.P87
S3,PNG,15775,LF016
S3,PNG,6058,PvCSS
S4,PNG,3946,LF005
S4,PNG,7701,EBP
S4,PNG,11698.5,LF010
S4,PNG,2961,PTEX150
S4,PNG,4668.5,RBP2b.P87
S4,PNG,11334,LF016
S4,PNG,3461,PvCSS
S5,PNG,2144.5,LF005
S5,PNG,4844.5,EBP
S5,PNG,7384,LF010
S5,PNG,1874,PTEX150
S5,PNG,3141,RBP2b.P87
S5,PNG,7194,LF016
S5,PNG,1887,PvCSS
S6,PNG,1298,LF005
S6,PNG,2823,EBP
S6,PNG,5121,LF010
S6,PNG,1149,PTEX150
S6,PNG,2219.5,RBP2b.P87
S6,PNG,4745,LF016
S6,PNG,1105,PvCSS
S7,PNG,775,LF005
S7,PNG,1801.5,EBP
S7,PNG,2970,LF010
S7,PNG,723.5,PTEX150
S7,PNG,1399.5,RBP2b.P87
S7,PNG,2780.5,LF016
S7,PNG,622,PvCSS
S8,PNG,439,LF005
S8,PNG,1013.5,EBP
S8,PNG,1801,LF010
S8,PNG,397,PTEX150
S8,PNG,822,RBP2b.P87
S8,PNG,1628,LF016
S8,PNG,295,PvCSS
S9,PNG,241,LF005
S9,PNG,597,EBP
S9,PNG,1088.5,LF010
S9,PNG,227,PTEX150
S9,PNG,502,RBP2b.P87
S9,PNG,928,LF016
S9,PNG,161,PvCSS
S10,PNG,136,LF005
S10,PNG,328,EBP
S10,PNG,635.5,LF010
S10,PNG,127,PTEX150
S10,PNG,276,RBP2b.P87
S10,PNG,554,LF016
S10,PNG,90,PvCSS
S1,PNG,13034,LF005
S1,PNG,16598,EBP
S1,PNG,27119,LF010
S1,PNG,12117,PTEX150
S1,PNG,9068,RBP2b.P87
S1,PNG,24035.5,LF016
S1,PNG,13297,PvCSS
S2,PNG,10401,LF005
S2,PNG,14292,EBP
S2,PNG,23846,LF010
S2,PNG,8550,PTEX150
S2,PNG,7869,RBP2b.P87
S2,PNG,20925,LF016
S2,PNG,9639.5,PvCSS
S3,PNG,7633.5,LF005
S3,PNG,11719,EBP
S3,PNG,18861,LF010
S3,PNG,6181,PTEX150
S3,PNG,6617,RBP2b.P87
S3,PNG,17116,LF016
S3,PNG,6757,PvCSS
S4,PNG,5212,LF005
S4,PNG,8964.5,EBP
S4,PNG,14394,LF010
S4,PNG,4318,PTEX150
S4,PNG,5298,RBP2b.P87
S4,PNG,13256.5,LF016
S4,PNG,4770,PvCSS
S5,PNG,2764,LF005
S5,PNG,5901,EBP
S5,PNG,9667,LF010
S5,PNG,2381.5,PTEX150
S5,PNG,4021,RBP2b.P87
S5,PNG,8858.5,LF016
S5,PNG,2466,PvCSS
S6,PNG,1653,LF005
S6,PNG,3664,EBP
S6,PNG,6301,LF010
S6,PNG,1436,PTEX150
S6,PNG,2347,RBP2b.P87
S6,PNG,5792,LF016
S6,PNG,1433.5,PvCSS
S7,PNG,961,LF005
S7,PNG,2134,EBP
S7,PNG,3648.5,LF010
S7,PNG,882,PTEX150
S7,PNG,1607,RBP2b.P87
S7,PNG,3248,LF016
S7,PNG,714,PvCSS
S8,PNG,539,LF005
S8,PNG,1228,EBP
S8,PNG,2171,LF010
S8,PNG,508,PTEX150
S8,PNG,995,RBP2b.P87
S8,PNG,1940,LF016
S8,PNG,409.5,PvCSS
S9,PNG,297.5,LF005
S9,PNG,718,EBP
S9,PNG,1295,LF010
S9,PNG,274,PTEX150
S9,PNG,572.5,RBP2b.P87
S9,PNG,1139.5,LF016
S9,PNG,218,PvCSS
S10,PNG,169,LF005
S10,PNG,389,EBP
S10,PNG,758,LF010
S10,PNG,155,PTEX150
S10,PNG,304,RBP2b.P87
S10,PNG,641,LF016
S10,PNG,112,PvCSS
S1,PNG,13086,LF005
S1,PNG,16855.5,EBP
S1,PNG,27555,LF010
S1,PNG,11376,PTEX150
S1,PNG,9049,RBP2b.P87
S1,PNG,24213.5,LF016
S1,PNG,12719.5,PvCSS
S2,PNG,10394,LF005
S2,PNG,14339,EBP
S2,PNG,24027,LF010
S2,PNG,8426,PTEX150
S2,PNG,7836.5,RBP2b.P87
S2,PNG,20488.5,LF016
S2,PNG,9260,PvCSS
S3,PNG,7421,LF005
S3,PNG,11297,EBP
S3,PNG,18546,LF010
S3,PNG,6105,PTEX150
S3,PNG,6263,RBP2b.P87
S3,PNG,17507,LF016
S3,PNG,6707.5,PvCSS
S4,PNG,4985,LF005
S4,PNG,8925,EBP
S4,PNG,13923,LF010
S4,PNG,3960,PTEX150
S4,PNG,5412,RBP2b.P87
S4,PNG,12740.5,LF016
S4,PNG,4567,PvCSS
S5,PNG,2710.5,LF005
S5,PNG,6138,EBP
S5,PNG,9490,LF010
S5,PNG,2412,PTEX150
S5,PNG,3827,RBP2b.P87
S5,PNG,8998,LF016
S5,PNG,2326,PvCSS
S6,PNG,1610.5,LF005
S6,PNG,3692,EBP
S6,PNG,6331,LF010
S6,PNG,1462,PTEX150
S6,PNG,2282,RBP2b.P87
S6,PNG,5639.5,LF016
S6,PNG,1396,PvCSS
S7,PNG,940,LF005
S7,PNG,2076.5,EBP
S7,PNG,3715,LF010
S7,PNG,862,PTEX150
S7,PNG,1596,RBP2b.P87
S7,PNG,3307,LF016
S7,PNG,744,PvCSS
S8,PNG,547,LF005
S8,PNG,1238,EBP
S8,PNG,2173.5,LF010
S8,PNG,509,PTEX150
S8,PNG,948.5,RBP2b.P87
S8,PNG,2037,LF016
S8,PNG,416.5,PvCSS
S9,PNG,299,LF005
S9,PNG,726,EBP
S9,PNG,1356,LF010
S9,PNG,284,PTEX150
S9,PNG,593,RBP2b.P87
S9,PNG,1130.5,LF016
S9,PNG,213,PvCSS
S10,PNG,163,LF005
S10,PNG,407.5,EBP
S10,PNG,790,LF010
S10,PNG,156,PTEX150
S10,PNG,327,RBP2b.P87
S10,PNG,632,LF016
S10,PNG,108.5,PvCSS
S1,PNG,13137.5,LF005
S1,PNG,17046,EBP
S1,PNG,28097.5,LF010
S1,PNG,12289,PTEX150
S1,PNG,8862,RBP2b.P87
S1,PNG,24857,LF016
S1,PNG,13222.5,PvCSS
S2,PNG,10280,LF005
S2,PNG,14363.5,EBP
S2,PNG,24214,LF010
S2,PNG,8484,PTEX150
S2,PNG,8078,RBP2b.P87
S2,PNG,21144,LF016
S2,PNG,9622,PvCSS
S3,PNG,7077,LF005
S3,PNG,10833,EBP
S3,PNG,17860,LF010
S3,PNG,5611,PTEX150
S3,PNG,6121,RBP2b.P87
S3,PNG,16149.5,LF016
S3,PNG,6325,PvCSS
S4,PNG,5017,LF005
S4,PNG,8663,EBP
S4,PNG,13662,LF010
S4,PNG,4040,PTEX150
S4,PNG,5092,RBP2b.P87
S4,PNG,12604,LF016
S4,PNG,4433.5,PvCSS
S5,PNG,2701,LF005
S5,PNG,5991,EBP
S5,PNG,9624,LF010
S5,PNG,2337,PTEX150
S5,PNG,3671,RBP2b.P87
S5,PNG,8762,LF016
S5,PNG,2390.5,PvCSS
S6,PNG,1620,LF005
S6,PNG,3292,EBP
S6,PNG,6316.5,LF010
S6,PNG,1450.5,PTEX150
S6,PNG,2365,RBP2b.P87
S6,PNG,5668,LF016
S6,PNG,1370,PvCSS
S7,PNG,910,LF005
S7,PNG,1998,EBP
S7,PNG,3503,LF010
S7,PNG,866,PTEX150
S7,PNG,1542.5,RBP2b.P87
S7,PNG,3158.5,LF016
S7,PNG,729,PvCSS
S8,PNG,493,LF005
S8,PNG,1107,EBP
S8,PNG,2028,LF010
S8,PNG,455,PTEX150
S8,PNG,862,RBP2b.P87
S8,PNG,1806,LF016
S8,PNG,367.5,PvCSS
S9,PNG,267,LF005
S9,PNG,649,EBP
S9,PNG,1246,LF010
S9,PNG,250,PTEX150
S9,PNG,519,RBP2b.P87
S9,PNG,1006.5,LF016
S9,PNG,201.5,PvCSS
S10,PNG,153,LF005
S10,PNG,370,EBP
S10,PNG,717,LF010
S10,PNG,139,PTEX150
S10,PNG,310,RBP2b.P87
S10,PNG,599,LF016
S10,PNG,96,PvCSS
S1,PNG,11581.5,LF005
S1,PNG,15463,EBP
S1,PNG,26024,LF010
S1,PNG,10475.5,PTEX150
S1,PNG,8246.5,RBP2b.P87
S1,PNG,22623,LF016
S1,PNG,11407,PvCSS
S2,PNG,9416,LF005
S2,PNG,13384,EBP
S2,PNG,22617,LF010
S2,PNG,7922.5,PTEX150
S2,PNG,7439,RBP2b.P87
S2,PNG,20016,LF016
S2,PNG,8646.5,PvCSS
S3,PNG,7112.5,LF005
S3,PNG,11236,EBP
S3,PNG,18231,LF010
S3,PNG,6035,PTEX150
S3,PNG,6430.5,RBP2b.P87
S3,PNG,16596.5,LF016
S3,PNG,6425,PvCSS
S4,PNG,4523,LF005
S4,PNG,8162,EBP
S4,PNG,12773,LF010
S4,PNG,3724.5,PTEX150
S4,PNG,4886.5,RBP2b.P87
S4,PNG,11894,LF016
S4,PNG,3714,PvCSS
S5,PNG,2487,LF005
S5,PNG,5243,EBP
S5,PNG,8428.5,LF010
S5,PNG,2152,PTEX150
S5,PNG,3207,RBP2b.P87
S5,PNG,7902,LF016
S5,PNG,2081,PvCSS
S6,PNG,1479.5,LF005
S6,PNG,3172,EBP
S6,PNG,5667.5,LF010
S6,PNG,1307,PTEX150
S6,PNG,2351,RBP2b.P87
S6,PNG,5347,LF016
S6,PNG,1210,PvCSS
S7,PNG,861.5,LF005
S7,PNG,1876,EBP
S7,PNG,3177,LF010
S7,PNG,773,PTEX150
S7,PNG,1398,RBP2b.P87
S7,PNG,2882,LF016
S7,PNG,663,PvCSS
S8,PNG,482,LF005
S8,PNG,1144.5,EBP
S8,PNG,2020,LF010
S8,PNG,451.5,PTEX150
S8,PNG,870,RBP2b.P87
S8,PNG,1775,LF016
S8,PNG,354,PvCSS
S9,PNG,272.5,LF005
S9,PNG,669,EBP
S9,PNG,1212,LF010
S9,PNG,253,PTEX150
S9,PNG,546,RBP2b.P87
S9,PNG,1075,LF016
S9,PNG,191,PvCSS
S10,PNG,151,LF005
S10,PNG,383,EBP
S10,PNG,722,LF010
S10,PNG,138,PTEX150
S10,PNG,309,RBP2b.P87
S10,PNG,596,LF016
S10,PNG,98,PvCSS
S1,PNG,12418,LF005
S1,PNG,16371,EBP
S1,PNG,26222.5,LF010
S1,PNG,10983.5,PTEX150
S1,PNG,8308,RBP2b.P87
S1,PNG,23198,LF016
S1,PNG,12070,PvCSS
S2,PNG,10360,LF005
S2,PNG,14073,EBP
S2,PNG,24328,LF010
S2,PNG,8813.5,PTEX150
S2,PNG,7801.5,RBP2b.P87
S2,PNG,20957.5,LF016
S2,PNG,9569,PvCSS
S3,PNG,7577.5,LF005
S3,PNG,11588.5,EBP
S3,PNG,19079,LF010
S3,PNG,6353,PTEX150
S3,PNG,6674,RBP2b.P87
S3,PNG,17506.5,LF016
S3,PNG,6638,PvCSS
S4,PNG,5128,LF005
S4,PNG,8799,EBP
S4,PNG,14101,LF010
S4,PNG,4122,PTEX150
S4,PNG,5239,RBP2b.P87
S4,PNG,13198,LF016
S4,PNG,4649.5,PvCSS
S5,PNG,2852,LF005
S5,PNG,6191,EBP
S5,PNG,9926,LF010
S5,PNG,2444.5,PTEX150
S5,PNG,4073,RBP2b.P87
S5,PNG,9057.5,LF016
S5,PNG,2515.5,PvCSS
S6,PNG,1748,LF005
S6,PNG,3916,EBP
S6,PNG,6589,LF010
S6,PNG,1486,PTEX150
S6,PNG,2406,RBP2b.P87
S6,PNG,6096.5,LF016
S6,PNG,1414,PvCSS
S7,PNG,1019,LF005
S7,PNG,2179,EBP
S7,PNG,4195,LF010
S7,PNG,892,PTEX150
S7,PNG,1676,RBP2b.P87
S7,PNG,3562,LF016
S7,PNG,782,PvCSS
S8,PNG,587,LF005
S8,PNG,1310,EBP
S8,PNG,2402.5,LF010
S8,PNG,549,PTEX150
S8,PNG,1050,RBP2b.P87
S8,PNG,2098,LF016
S8,PNG,422,PvCSS
S9,PNG,327,LF005
S9,PNG,745,EBP
S9,PNG,1481,LF010
S9,PNG,298.5,PTEX150
S9,PNG,607,RBP2b.P87
S9,PNG,1243,LF016
S9,PNG,218,PvCSS
S10,PNG,177,LF005
S10,PNG,440.5,EBP
S10,PNG,850.5,LF010
S10,PNG,166.5,PTEX150
S10,PNG,362,RBP2b.P87
S10,PNG,688,LF016
S10,PNG,113,PvCSS
S1,PNG,11557,LF005
S1,PNG,15709,EBP
S1,PNG,25332,LF010
S1,PNG,9763,PTEX150
S1,PNG,8434,RBP2b.P87
S1,PNG,22599,LF016
S1,PNG,11889,PvCSS
S2,PNG,9576,LF005
S2,PNG,13561,EBP
S2,PNG,22442,LF010
S2,PNG,7577,PTEX150
S2,PNG,7799,RBP2b.P87
S2,PNG,19246.5,LF016
S2,PNG,8804,PvCSS
S3,PNG,7221,LF005
S3,PNG,11302,EBP
S3,PNG,18332,LF010
S3,PNG,5819,PTEX150
S3,PNG,6538,RBP2b.P87
S3,PNG,16693,LF016
S3,PNG,6323,PvCSS
S4,PNG,5033,LF005
S4,PNG,8978,EBP
S4,PNG,14042.5,LF010
S4,PNG,4091.5,PTEX150
S4,PNG,5091,RBP2b.P87
S4,PNG,12935,LF016
S4,PNG,4421,PvCSS
S5,PNG,2825,LF005
S5,PNG,6101.5,EBP
S5,PNG,9902,LF010
S5,PNG,2361.5,PTEX150
S5,PNG,4030,RBP2b.P87
S5,PNG,9103.5,LF016
S5,PNG,2388,PvCSS
S6,PNG,1681,LF005
S6,PNG,3901,EBP
S6,PNG,6243,LF010
S6,PNG,1469,PTEX150
S6,PNG,2463.5,RBP2b.P87
S6,PNG,5932,LF016
S6,PNG,1405,PvCSS
S7,PNG,977.5,LF005
S7,PNG,2130,EBP
S7,PNG,4027.5,LF010
S7,PNG,909,PTEX150
S7,PNG,1616,RBP2b.P87
S7,PNG,3451.5,LF016
S7,PNG,783,PvCSS
S8,PNG,583,LF005
S8,PNG,1279,EBP
S8,PNG,2367,LF010
S8,PNG,548.5,PTEX150
S8,PNG,952,RBP2b.P87
S8,PNG,2100.5,LF016
S8,PNG,430,PvCSS
S9,PNG,316.5,LF005
S9,PNG,731,EBP
S9,PNG,1391,LF010
S9,PNG,290.5,PTEX150
S9,PNG,548,RBP2b.P87
S9,PNG,1224,LF016
S9,PNG,211,PvCSS
S10,PNG,176,LF005
S10,PNG,424.5,EBP
S10,PNG,848,LF010
S10,PNG,157,PTEX150
S10,PNG,374,RBP2b.P87
S10,PNG,693.5,LF016
S10,PNG,101,PvCSS
S1,PNG,12258,LF005
S1,PNG,16805,EBP
S1,PNG,27095.5,LF010
S1,PNG,10891.5,PTEX150
S1,PNG,8575,RBP2b.P87
S1,PNG,23939.5,LF016
S1,PNG,12978,PvCSS
S2,PNG,10106,LF005
S2,PNG,14010,EBP
S2,PNG,23437.5,LF010
S2,PNG,7918,PTEX150
S2,PNG,7653,RBP2b.P87
S2,PNG,20655.5,LF016
S2,PNG,9433,PvCSS
S3,PNG,7224.5,LF005
S3,PNG,11107,EBP
S3,PNG,17947.5,LF010
S3,PNG,5615,PTEX150
S3,PNG,6427,RBP2b.P87
S3,PNG,16430,LF016
S3,PNG,6539,PvCSS
S4,PNG,4540,LF005
S4,PNG,8131,EBP
S4,PNG,12936.5,LF010
S4,PNG,3401,PTEX150
S4,PNG,4878,RBP2b.P87
S4,PNG,12351,LF016
S4,PNG,3837.5,PvCSS
S5,PNG,2665,LF005
S5,PNG,5968,EBP
S5,PNG,9460,LF010
